Month,DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,UniqueCarrier,CRSElapsedTime,Origin,Dest,Distance,ArrDelay15,Origin_Lat,Origin_Lon,Origin_State,Dest_Lat,Dest_Lon,Dest_State,Origin_dayl,Dest_dayl,Origin_prcp,Dest_prcp,Origin_srad,Dest_srad,Origin_swe,Dest_swe,Origin_tmax,Dest_tmax,Origin_tmin,Dest_tmin,Origin_vp,Dest_vp
7,22,2,1640,1913,DL,153,ATL,LGA,761,True,33.64044444,-84.42694444,GA,40.77724306,-73.87260917,NY,50112.0,51840.0,3.0,3.0,326.4,256.0,0.0,0.0,34.0,30.0,21.0,22.0,2480.0,2640.0
7,31,4,945,1227,DL,162,ATL,BOS,946,True,33.64044444,-84.42694444,GA,42.3643475,-71.00517917,MA,49075.2,51494.4,18.0,1.0,291.2,396.8,0.0,0.0,32.0,29.5,21.5,19.0,2560.0,2200.0
7,2,3,1735,1900,AA,145,ATL,DFW,732,False,33.64044444,-84.42694444,GA,32.89595056,-97.0372,TX,51148.8,50803.2,0.0,0.0,502.4,480.0,0.0,0.0,30.0,35.0,14.5,20.5,1480.0,2200.0
8,4,1,1916,2037,DL,141,ATL,AUS,813,False,33.64044444,-84.42694444,GA,30.19453278,-97.66987194,TX,48729.6,48038.4,0.0,0.0,428.8,512.0,0.0,0.0,33.0,39.5,21.0,22.0,2480.0,1280.0
12,11,4,1000,1135,DL,95,ATL,TPA,406,False,33.64044444,-84.42694444,GA,27.97547222,-82.53325,FL,35251.2,36979.2,35.0,0.0,150.4,188.8,0.0,0.0,17.5,23.5,9.0,16.5,1160.0,1880.0
6,26,4,1641,1829,FL,108,ATL,PIT,526,True,33.64044444,-84.42694444,GA,40.49146583,-80.23287083,PA,51148.8,53568.0,0.0,25.0,428.8,310.4,0.0,0.0,33.5,28.0,20.5,16.5,2400.0,1880.0
11,30,7,1610,1715,EV,125,ATL,TUL,674,True,33.64044444,-84.42694444,GA,36.19837222,-95.88824167,OK,35596.8,34905.6,18.0,0.0,115.2,163.2,0.0,0.0,11.5,8.0,5.0,0.5,880.0,640.0
12,23,2,1649,1845,FL,116,ATL,DTW,594,True,33.64044444,-84.42694444,GA,42.21205889,-83.34883583,MI,35251.2,32140.8,0.0,0.0,275.2,259.2,0.0,40.0,6.0,-3.5,-5.5,-16.0,400.0,160.0
1,17,4,2050,2220,EV,90,ATL,CHO,457,False,33.64044444,-84.42694444,GA,38.13863889,-78.45286111,VA,36288.0,34905.6,15.0,0.0,99.2,179.2,0.0,0.0,4.0,3.5,-0.5,-4.0,600.0,440.0
7,28,1,1305,1258,DL,53,ATL,HSV,151,False,33.64044444,-84.42694444,GA,34.6404475,-86.77310944,AL,49420.8,49766.4,0.0,0.0,428.8,400.0,0.0,0.0,34.0,34.0,21.5,21.5,2560.0,2560.0
10,12,7,836,1012,DL,156,ATL,SAT,874,False,33.64044444,-84.42694444,GA,29.53369444,-98.46977778,TX,40435.2,40780.8,0.0,0.0,262.4,281.6,0.0,0.0,24.5,31.0,16.5,20.0,1880.0,2320.0
5,21,3,915,950,DL,95,ATL,MSY,425,False,33.64044444,-84.42694444,GA,29.99338889,-90.25802778,LA,50112.0,49075.2,0.0,0.0,483.2,400.0,0.0,0.0,27.0,31.0,13.0,22.0,1480.0,2640.0
6,30,1,2130,8,FL,158,ATL,BOS,946,True,33.64044444,-84.42694444,GA,42.3643475,-71.00517917,MA,51148.8,54259.2,0.0,2.0,396.8,355.2,0.0,0.0,29.5,29.0,18.5,20.0,2080.0,2320.0
6,6,5,1512,1606,FL,114,ATL,MDW,590,False,33.64044444,-84.42694444,GA,41.7859825,-87.75242444,IL,51148.8,53913.6,0.0,0.0,428.8,320.0,0.0,0.0,34.0,30.5,21.5,22.5,2560.0,2720.0
4,18,5,1455,1628,DL,93,ATL,DAY,432,False,33.64044444,-84.42694444,GA,39.90237583,-84.219375,OH,46656.0,47692.8,0.0,0.0,547.2,489.6,0.0,0.0,25.5,23.5,6.5,8.0,960.0,1080.0
1,11,5,1305,1503,EV,118,ATL,DTW,594,False,33.64044444,-84.42694444,GA,42.21205889,-83.34883583,MI,35596.8,32832.0,13.0,3.0,195.2,160.0,0.0,36.0,17.5,8.5,6.5,0.5,960.0,640.0
3,26,3,2130,2259,DL,89,ATL,MCO,403,False,33.64044444,-84.42694444,GA,28.42888889,-81.31602778,FL,43891.2,43891.2,0.0,0.0,499.2,480.0,0.0,0.0,18.5,22.0,-0.5,8.0,600.0,1080.0
2,10,7,826,1009,DL,103,ATL,BWI,576,False,33.64044444,-84.42694444,GA,39.17540167,-76.66819833,MD,38361.6,37324.8,0.0,0.0,387.2,348.8,0.0,0.0,18.0,11.0,1.0,-4.5,640.0,440.0
9,7,7,1335,1510,DL,95,ATL,RSW,515,False,33.64044444,-84.42694444,GA,26.53616667,-81.75516667,FL,44928.0,44236.8,0.0,0.0,428.8,444.8,0.0,0.0,31.0,33.5,19.0,23.0,2200.0,2800.0
10,30,4,1611,1805,EV,114,ATL,MDT,619,False,33.64044444,-84.42694444,GA,40.19349528,-76.76340361,PA,38361.6,36979.2,0.0,0.0,377.6,217.6,0.0,0.0,16.5,10.0,0.5,1.0,640.0,640.0
12,8,1,2035,2120,EV,105,ATL,LFT,503,False,33.64044444,-84.42694444,GA,30.20527972,-91.987655,LA,35251.2,36288.0,0.0,0.0,294.4,320.0,0.0,0.0,10.5,19.0,-4.0,3.0,440.0,760.0
1,17,4,1908,2058,YV,110,ATL,IAD,533,True,33.64044444,-84.42694444,GA,38.94453194,-77.45580972,VA,36288.0,34560.0,15.0,0.0,99.2,172.8,0.0,0.0,4.0,4.0,-0.5,-3.0,600.0,480.0
12,16,2,2155,2324,FL,89,ATL,DAY,432,False,33.64044444,-84.42694444,GA,39.90237583,-84.219375,OH,35251.2,33177.6,1.0,1.0,204.8,252.8,0.0,0.0,18.5,2.5,9.5,-8.5,1200.0,320.0
5,18,7,1343,1400,DL,77,ATL,JAN,341,False,33.64044444,-84.42694444,GA,32.31116667,-90.07588889,MS,49766.4,49420.8,2.0,0.0,454.4,448.0,0.0,0.0,24.5,26.5,12.0,13.5,1400.0,1560.0
8,24,7,821,841,EV,80,ATL,PFN,247,False,33.64044444,-84.42694444,GA,30.21208333,-85.68280556,FL,46656.0,45964.8,6.0,9.0,240.0,185.6,0.0,0.0,29.5,28.5,21.5,24.0,2560.0,3000.0
2,13,3,1708,1754,EV,106,ATL,LIT,453,False,33.64044444,-84.42694444,GA,34.72939611,-92.22424556,AR,38707.2,38361.6,0.0,0.0,380.8,326.4,0.0,0.0,17.0,5.5,1.0,-5.5,640.0,400.0
9,23,2,1346,1508,DL,142,ATL,SAT,874,False,33.64044444,-84.42694444,GA,29.53369444,-98.46977778,TX,42854.4,42854.4,0.0,0.0,432.0,409.6,0.0,0.0,27.5,32.5,15.0,19.0,1720.0,2200.0
4,7,1,1657,1720,EV,83,ATL,JAN,341,False,33.64044444,-84.42694444,GA,32.31116667,-90.07588889,MS,45273.6,45273.6,0.0,0.0,249.6,480.0,0.0,0.0,18.5,26.0,12.0,9.5,1400.0,1200.0
3,24,1,1017,1138,FL,141,ATL,ICT,781,False,33.64044444,-84.42694444,GA,37.64995889,-97.43304583,KS,43545.6,43545.6,0.0,0.0,403.2,432.0,0.0,0.0,13.5,13.0,0.5,-2.0,640.0,520.0
5,2,5,1225,1340,AA,135,ATL,DFW,732,True,33.64044444,-84.42694444,GA,32.89595056,-97.0372,TX,48384.0,48038.4,0.0,0.0,499.2,393.6,0.0,0.0,27.0,27.0,12.0,16.0,1400.0,1800.0
11,4,2,1835,1827,EV,52,ATL,BHM,134,False,33.64044444,-84.42694444,GA,33.56294306,-86.75354972,AL,37670.4,37670.4,0.0,0.0,313.6,342.4,0.0,0.0,22.0,23.5,9.0,7.0,1160.0,1000.0
12,21,7,2125,2214,DL,109,ATL,STL,483,True,33.64044444,-84.42694444,GA,38.74768694,-90.35998972,MO,35251.2,33523.2,7.0,0.0,233.6,275.2,0.0,4.0,18.5,-1.5,1.5,-15.0,680.0,200.0
2,17,7,1509,1650,9E,101,ATL,PIT,526,False,33.64044444,-84.42694444,GA,40.49146583,-80.23287083,PA,39052.8,38016.0,19.0,0.0,240.0,393.6,0.0,36.0,20.5,8.5,8.0,-5.5,1080.0,400.0
8,17,7,1605,1729,EV,144,ATL,AUS,813,True,33.64044444,-84.42694444,GA,30.19453278,-97.66987194,TX,47347.2,47001.6,0.0,6.0,377.6,291.2,0.0,0.0,30.0,34.0,20.0,22.5,2320.0,1720.0
6,17,2,2020,2144,EV,84,ATL,CRW,363,False,33.64044444,-84.42694444,GA,38.37315083,-81.59318972,WV,51148.8,52876.8,0.0,4.0,467.2,288.0,0.0,0.0,32.5,26.0,18.5,15.0,2120.0,1720.0
4,18,5,1606,1614,EV,68,ATL,GTR,241,False,33.64044444,-84.42694444,GA,33.45033444,-88.59136861,MS,46656.0,46656.0,0.0,0.0,547.2,496.0,0.0,0.0,25.5,23.5,6.5,7.5,960.0,1040.0
5,27,2,1604,1809,FL,125,ATL,BUF,712,True,33.64044444,-84.42694444,GA,42.94052472,-78.73216667,NY,50457.6,53568.0,0.0,2.0,422.4,464.0,0.0,0.0,29.5,20.5,17.5,8.5,2000.0,1080.0
8,25,1,1815,2020,AA,125,ATL,MIA,595,True,33.64044444,-84.42694444,GA,25.79325,-80.29055556,FL,46310.4,45619.2,17.0,4.0,176.0,268.8,0.0,0.0,27.0,32.0,21.5,25.0,2560.0,3160.0
10,14,2,1050,1150,9E,120,ATL,IAH,689,True,33.64044444,-84.42694444,GA,29.98047222,-95.33972222,TX,40089.6,40435.2,0.0,5.0,348.8,163.2,0.0,0.0,25.5,30.0,13.5,22.5,1560.0,2720.0
12,22,1,1858,2019,DL,81,ATL,RDU,356,True,33.64044444,-84.42694444,GA,35.87763889,-78.78747222,NC,35251.2,34560.0,0.0,0.0,281.6,262.4,0.0,0.0,4.0,10.0,-8.0,-4.0,320.0,440.0
10,26,7,1330,1441,EV,131,ATL,OKC,761,False,33.64044444,-84.42694444,GA,35.39308833,-97.60073389,OK,38707.2,38361.6,0.0,0.0,377.6,361.6,0.0,0.0,20.0,22.5,4.5,4.0,840.0,800.0
4,18,5,1737,1932,EV,115,ATL,FNT,644,False,33.64044444,-84.42694444,GA,42.96550333,-83.74345639,MI,46656.0,48038.4,0.0,0.0,547.2,512.0,0.0,0.0,25.5,25.0,6.5,9.5,960.0,1120.0
6,29,7,815,946,FL,91,ATL,RIC,481,False,33.64044444,-84.42694444,GA,37.50516667,-77.31966667,VA,51148.8,52531.2,5.0,0.0,281.6,371.2,0.0,0.0,30.5,34.5,20.0,22.0,2320.0,2640.0
10,5,7,1640,1640,EV,60,ATL,DHN,171,False,33.64044444,-84.42694444,GA,31.32133917,-85.44962889,AL,41126.4,41472.0,0.0,0.0,422.4,432.0,0.0,0.0,27.5,30.0,12.0,13.0,1400.0,1480.0
11,11,2,750,918,DL,88,ATL,CMH,446,False,33.64044444,-84.42694444,GA,39.99798528,-82.89188278,OH,36979.2,35251.2,0.0,0.0,326.4,208.0,0.0,0.0,16.5,5.0,1.0,-5.0,640.0,440.0
4,22,2,1015,1155,9E,100,ATL,RIC,481,False,33.64044444,-84.42694444,GA,37.50516667,-77.31966667,VA,47347.2,47692.8,0.0,24.0,521.6,201.6,0.0,0.0,25.5,20.0,9.0,13.0,1160.0,1480.0
3,6,4,1200,1301,DL,61,ATL,JAX,270,False,33.64044444,-84.42694444,GA,30.49405556,-81.68786111,FL,41126.4,41472.0,0.0,0.0,438.4,422.4,0.0,0.0,18.5,22.0,0.5,7.0,640.0,1000.0
6,9,1,736,756,NW,80,ATL,MEM,332,False,33.64044444,-84.42694444,GA,35.04241667,-89.97666667,TN,51148.8,51494.4,0.0,0.0,457.6,416.0,0.0,0.0,36.0,34.0,21.5,22.5,2560.0,2720.0
5,1,4,2020,2124,EV,64,ATL,AGS,143,True,33.64044444,-84.42694444,GA,33.369955,-81.96449611,GA,48038.4,48038.4,0.0,0.0,550.4,544.0,0.0,0.0,25.5,26.5,7.5,7.0,1040.0,1000.0
1,30,3,1820,2027,NW,127,ATL,DTW,594,True,33.64044444,-84.42694444,GA,42.21205889,-83.34883583,MI,37324.8,34905.6,5.0,0.0,281.6,342.4,0.0,36.0,16.5,6.0,-2.0,-13.5,520.0,200.0
12,7,7,1006,1147,EV,101,ATL,FWA,508,False,33.64044444,-84.42694444,GA,40.97846583,-85.19514639,IN,35251.2,32832.0,0.0,3.0,246.4,172.8,0.0,4.0,7.5,-2.0,-3.0,-11.0,480.0,280.0
6,23,1,1105,1222,EV,77,ATL,GNV,300,False,33.64044444,-84.42694444,GA,29.69005556,-82.27177778,FL,51148.8,50112.0,2.0,11.0,457.6,268.8,0.0,0.0,31.5,30.5,18.0,20.5,2040.0,2400.0
4,25,5,1534,1620,EV,106,ATL,LFT,503,False,33.64044444,-84.42694444,GA,30.20527972,-91.987655,LA,47692.8,47001.6,0.0,0.0,432.0,406.4,0.0,0.0,26.5,28.5,14.5,18.0,1640.0,2080.0
11,11,2,730,913,DL,103,ATL,BWI,576,False,33.64044444,-84.42694444,GA,39.17540167,-76.66819833,MD,36979.2,35596.8,0.0,0.0,326.4,256.0,0.0,0.0,16.5,10.5,1.0,0.0,640.0,600.0
7,20,7,1510,1615,AA,125,ATL,ORD,606,False,33.64044444,-84.42694444,GA,41.979595,-87.90446417,IL,50112.0,52531.2,0.0,22.0,428.8,240.0,0.0,0.0,33.5,27.5,21.0,19.5,2480.0,2280.0
6,21,6,910,1059,FL,109,ATL,FLL,581,False,33.64044444,-84.42694444,GA,26.07258333,-80.15275,FL,51148.8,49075.2,2.0,8.0,438.4,348.8,0.0,0.0,30.5,32.0,18.0,23.0,2040.0,2800.0
9,29,1,1440,1559,DL,79,ATL,SDF,321,True,33.64044444,-84.42694444,GA,38.17438889,-85.736,KY,41817.6,41817.6,0.0,5.0,412.8,297.6,0.0,0.0,29.5,29.0,16.0,12.0,1800.0,1400.0
3,16,7,830,1159,DL,209,ATL,SJU,1547,False,33.64044444,-84.42694444,GA,18.43941667,-66.00183333,PR,42508.8,,0.0,,384.0,,0.0,,21.0,,8.0,,1080.0,
7,8,2,1231,1359,FL,88,ATL,MCO,403,True,33.64044444,-84.42694444,GA,28.42888889,-81.31602778,FL,50803.2,49420.8,12.0,16.0,294.4,307.2,0.0,0.0,32.0,32.5,20.5,22.0,2400.0,2640.0
3,30,7,1930,2103,DL,153,ATL,DFW,732,True,33.64044444,-84.42694444,GA,32.89595056,-97.0372,TX,44236.8,44236.8,13.0,0.0,265.6,409.6,0.0,0.0,17.0,28.5,6.0,15.0,920.0,1720.0
1,2,3,1120,1300,EV,100,ATL,DCA,547,False,33.64044444,-84.42694444,GA,38.85208333,-77.03772222,VA,35251.2,33523.2,0.0,0.0,249.6,243.2,0.0,0.0,3.5,9.5,-6.5,-3.0,360.0,480.0
6,21,6,1245,1338,EV,53,ATL,CHA,106,False,33.64044444,-84.42694444,GA,35.03526833,-85.20378778,TN,51148.8,51840.0,2.0,0.0,438.4,470.4,0.0,0.0,30.5,30.0,18.0,16.0,2040.0,1800.0
10,21,2,1540,1616,EV,96,ATL,AEX,500,False,33.64044444,-84.42694444,GA,31.32737167,-92.54855611,LA,39398.4,39744.0,0.0,0.0,393.6,400.0,0.0,0.0,21.0,26.0,4.5,8.5,840.0,1120.0
11,18,2,805,936,DL,91,ATL,RSW,515,False,33.64044444,-84.42694444,GA,26.53616667,-81.75516667,FL,36288.0,38016.0,0.0,0.0,278.4,380.8,0.0,0.0,10.0,23.0,-2.0,8.0,520.0,1080.0
11,9,7,1215,1403,DL,108,ATL,BWI,576,False,33.64044444,-84.42694444,GA,39.17540167,-76.66819833,MD,37324.8,35942.4,0.0,1.0,323.2,240.0,0.0,0.0,16.5,16.5,2.0,6.5,720.0,960.0
6,6,5,1310,1534,EV,144,ATL,BTV,960,False,33.64044444,-84.42694444,GA,44.47300361,-73.1503125,VT,51148.8,54950.4,0.0,20.0,428.8,185.6,0.0,0.0,34.0,21.0,21.5,14.5,2560.0,1640.0
4,23,3,1227,1349,FL,82,ATL,TPA,406,False,33.64044444,-84.42694444,GA,27.97547222,-82.53325,FL,47347.2,46310.4,0.0,0.0,492.8,470.4,0.0,0.0,26.0,27.5,11.0,15.5,1320.0,1760.0
12,4,4,1416,1524,CO,128,ATL,IAH,689,True,33.64044444,-84.42694444,GA,29.98047222,-95.33972222,TX,35596.8,36633.6,5.0,4.0,201.6,220.8,0.0,0.0,11.5,18.0,-1.0,5.0,560.0,880.0
11,12,3,2155,2215,9E,80,ATL,MOB,302,False,33.64044444,-84.42694444,GA,30.69141667,-88.24283333,AL,36979.2,37670.4,0.0,0.0,217.6,243.2,0.0,0.0,15.0,22.5,6.0,12.0,920.0,1400.0
3,13,4,2120,2245,FL,85,ATL,MCO,403,False,33.64044444,-84.42694444,GA,28.42888889,-81.31602778,FL,42163.2,42508.8,0.0,0.0,457.6,412.8,0.0,0.0,21.5,24.5,3.0,12.0,760.0,1400.0
12,12,5,945,1114,FL,89,ATL,MCO,403,True,33.64044444,-84.42694444,GA,28.42888889,-81.31602778,FL,35251.2,36633.6,6.0,19.0,204.8,195.2,0.0,0.0,12.5,21.0,0.0,10.0,600.0,1240.0
7,1,2,1059,1210,EV,131,ATL,OKC,761,False,33.64044444,-84.42694444,GA,35.39308833,-97.60073389,OK,51148.8,51494.4,0.0,0.0,489.6,496.0,0.0,0.0,29.0,33.0,14.5,18.0,1520.0,2080.0
12,3,3,1448,1701,FL,133,ATL,LGA,761,False,33.64044444,-84.42694444,GA,40.77724306,-73.87260917,NY,35596.8,33177.6,0.0,0.0,291.2,195.2,0.0,0.0,10.0,6.5,-4.0,-1.0,440.0,560.0
8,23,6,1800,1929,DL,89,ATL,CLT,227,False,33.64044444,-84.42694444,GA,35.21401111,-80.94312583,NC,46656.0,47001.6,2.0,0.0,192.0,396.8,0.0,0.0,26.0,30.5,21.5,18.5,2560.0,2080.0
12,13,6,1941,2119,EV,98,ATL,CAK,528,False,33.64044444,-84.42694444,GA,40.91631194,-81.44246556,OH,35251.2,32832.0,0.0,0.0,265.6,224.0,0.0,0.0,9.0,-1.0,-3.0,-11.0,480.0,280.0
5,20,2,1551,1709,F9,198,ATL,DEN,1199,False,33.64044444,-84.42694444,GA,39.85840806,-104.6670019,CO,50112.0,51840.0,3.0,0.0,339.2,560.0,0.0,0.0,28.5,29.5,15.5,8.0,1760.0,400.0
3,7,5,939,1044,EV,65,ATL,VLD,208,False,33.64044444,-84.42694444,GA,30.7825,-83.27672222,GA,41472.0,41472.0,17.0,18.0,294.4,249.6,0.0,0.0,21.0,21.0,6.0,9.0,920.0,1160.0
12,3,3,1632,1640,EV,68,ATL,PFN,247,False,33.64044444,-84.42694444,GA,30.21208333,-85.68280556,FL,35596.8,36633.6,0.0,0.0,291.2,297.6,0.0,0.0,10.0,15.0,-4.0,2.0,440.0,720.0
6,12,4,920,1108,DL,108,ATL,DCA,547,False,33.64044444,-84.42694444,GA,38.85208333,-77.03772222,VA,51148.8,52876.8,6.0,0.0,332.8,428.8,0.0,0.0,32.5,31.5,19.5,18.5,2280.0,2120.0
9,16,2,2050,2119,FL,89,ATL,MSY,425,False,33.64044444,-84.42694444,GA,29.99338889,-90.25802778,LA,43545.6,43545.6,0.0,0.0,371.2,364.8,0.0,0.0,26.0,27.5,17.0,20.0,1920.0,2320.0
1,11,5,1115,1238,CO,143,ATL,IAH,689,False,33.64044444,-84.42694444,GA,29.98047222,-95.33972222,TX,35596.8,36633.6,13.0,0.0,195.2,361.6,0.0,0.0,17.5,20.0,6.5,3.0,960.0,760.0
8,17,7,1330,1600,FL,150,ATL,EWR,745,False,33.64044444,-84.42694444,GA,40.69249722,-74.16866056,NJ,47347.2,48729.6,0.0,0.0,377.6,432.0,0.0,0.0,30.0,29.0,20.0,16.0,2320.0,1800.0
5,10,6,1235,1412,DL,97,ATL,ORF,516,False,33.64044444,-84.42694444,GA,36.89461111,-76.20122222,VA,49075.2,49766.4,0.0,4.0,342.4,339.2,0.0,0.0,27.0,20.5,17.5,10.0,2000.0,1240.0
7,10,4,2125,2324,EV,119,ATL,FNT,644,True,33.64044444,-84.42694444,GA,42.96550333,-83.74345639,MI,50803.2,53913.6,15.0,0.0,278.4,467.2,0.0,0.0,31.5,26.5,21.0,12.0,2480.0,1320.0
8,26,2,846,1002,OH,136,ATL,AUS,813,False,33.64044444,-84.42694444,GA,30.19453278,-97.66987194,TX,46310.4,45964.8,35.0,7.0,179.2,313.6,0.0,0.0,27.0,35.0,21.5,22.0,2560.0,2120.0
5,29,4,1625,1814,DL,109,ATL,FLL,581,False,33.64044444,-84.42694444,GA,26.07258333,-80.15275,FL,50457.6,48729.6,0.0,0.0,425.6,265.6,0.0,0.0,26.0,30.0,14.5,25.0,1640.0,3160.0
4,15,2,740,802,EV,82,ATL,MEM,332,False,33.64044444,-84.42694444,GA,35.04241667,-89.97666667,TN,46310.4,46656.0,0.0,0.0,435.2,515.2,0.0,0.0,13.0,14.0,2.0,0.0,720.0,600.0
5,1,4,1225,1332,DL,67,ATL,CHS,259,False,33.64044444,-84.42694444,GA,32.89864639,-80.04050583,SC,48038.4,48038.4,0.0,0.0,550.4,502.4,0.0,0.0,25.5,23.5,7.5,9.5,1040.0,1160.0
3,24,1,2113,2221,EV,68,ATL,TRI,227,True,33.64044444,-84.42694444,GA,36.47521417,-82.40742056,TN,43545.6,43545.6,0.0,0.0,403.2,361.6,0.0,0.0,13.5,6.5,0.5,-4.5,640.0,440.0
1,14,1,2140,2,DL,142,ATL,JFK,760,False,33.64044444,-84.42694444,GA,40.63975111,-73.77892556,NY,35942.4,33868.8,0.0,9.0,300.8,99.2,0.0,0.0,12.0,5.0,-1.0,0.5,560.0,640.0
7,14,1,1548,1708,EV,80,ATL,LEX,303,False,33.64044444,-84.42694444,GA,38.03697222,-84.60538889,KY,50457.6,51840.0,47.0,0.0,252.8,483.2,0.0,0.0,29.5,28.5,20.5,14.5,2400.0,1640.0
2,19,2,2235,2337,OO,62,ATL,GSP,153,False,33.64044444,-84.42694444,GA,34.89566722,-82.21885833,SC,39398.4,39052.8,0.0,0.0,358.4,348.8,0.0,0.0,13.5,14.0,-0.5,0.0,600.0,600.0
11,17,1,2015,2036,EV,81,ATL,MEI,267,False,33.64044444,-84.42694444,GA,32.33313333,-88.75120556,MS,36633.6,36979.2,0.0,0.0,310.4,329.6,0.0,0.0,13.5,18.0,-1.0,-0.5,560.0,600.0
9,2,2,1853,1913,DL,80,ATL,MOB,302,False,33.64044444,-84.42694444,GA,30.69141667,-88.24283333,AL,45273.6,45273.6,0.0,50.0,332.8,160.0,0.0,0.0,29.0,28.5,21.0,24.0,2480.0,3000.0
11,10,1,1920,2021,DL,61,ATL,CAE,191,False,33.64044444,-84.42694444,GA,33.93884,-81.11953944,SC,36979.2,36979.2,0.0,0.0,329.6,323.2,0.0,0.0,16.5,18.0,1.0,1.5,640.0,680.0
6,21,6,2135,2250,DL,75,ATL,JAX,270,True,33.64044444,-84.42694444,GA,30.49405556,-81.68786111,FL,51148.8,50457.6,2.0,0.0,438.4,396.8,0.0,0.0,30.5,31.5,18.0,21.5,2040.0,2560.0
12,29,1,735,920,DL,105,ATL,FLL,581,False,33.64044444,-84.42694444,GA,26.07258333,-80.15275,FL,35251.2,37324.8,0.0,0.0,268.8,313.6,0.0,0.0,16.0,27.0,5.0,17.5,880.0,2000.0
10,6,1,1455,1636,DL,281,ATL,SAN,1891,False,33.64044444,-84.42694444,GA,32.73355611,-117.1896567,CA,41126.4,41126.4,0.0,0.0,425.6,470.4,0.0,0.0,27.5,26.0,11.5,15.5,1360.0,640.0
5,25,7,2125,2244,FL,79,ATL,RDU,356,False,33.64044444,-84.42694444,GA,35.87763889,-78.78747222,NC,50457.6,51148.8,0.0,0.0,441.6,492.8,0.0,0.0,29.0,25.0,16.5,10.5,1880.0,1280.0
10,14,2,1750,1930,DL,160,ATL,MSP,906,False,33.64044444,-84.42694444,GA,44.88054694,-93.2169225,MN,40089.6,38707.2,0.0,0.0,348.8,259.2,0.0,0.0,25.5,14.0,13.5,3.5,1560.0,800.0
11,24,1,1435,1621,DL,106,ATL,FLL,581,False,33.64044444,-84.42694444,GA,26.07258333,-80.15275,FL,35942.4,38016.0,3.0,0.0,185.6,268.8,0.0,0.0,14.0,24.5,2.5,17.0,720.0,1920.0
